1.0186e-05,2.5138e-05,1.1768e-05,3.7199e-05,1.6861e-05,1.2046e-05,1.0025e-05,2.0791e-05,3.2127e-05,9.3838e-06,1.2427e-05,3.5147e-05,8.31e-06,1.9131e-05,2.7689e-05,1.4792e-05,2.2098e-05,1.651e-05,1.5687e-05,1.7344e-05,1.4136e-05,2.0581e-05,1.7807e-05,1.504e-05,2.0336e-05,1.8613e-05,1.8282e-05,1.5015e-05,1.8036e-05,1.5275e-05,1.7212e-05,1.9427e-05,1.9069e-05,1.7248e-05,2.0783e-05,1.7901e-05,1.5364e-05,1.6406e-05,1.5473e-05,1.5682e-05,1.8042e-05,1.7725e-05,1.7603e-05,1.958e-05,1.7638e-05,2.2012e-05,1.9978e-05,1.6287e-05,1.8077e-05,1.6805e-05,1.7214e-05,1.3502e-05,1.4368e-05,1.4207e-05,1.9374e-05,1.6228e-05,1.7382e-05,1.524e-05,1.9188e-05,2.0195e-05,1.8682e-05,1.3818e-05,1.7063e-05,1.7626e-05,1.8662e-05,1.7914e-05,1.7646e-05,1.5808e-05,1.8703e-05,1.7284e-05,1.6882e-05,1.6269e-05,1.4757e-05,1.4526e-05,1.3708e-05,2.1328e-05,1.8378e-05,1.5579e-05,1.6434e-05,1.759e-05,1.8296e-05,1.9071e-05,2.1446e-05,1.722e-05,1.8933e-05,2.1254e-05,1.783e-05,1.5227e-05,1.4309e-05,2.2895e-05,1.5149e-05,1.7823e-05,1.6728e-05,1.5718e-05,1.7951e-05,1.4983e-05,1.6234e-05,1.4693e-05,1.379e-05,1.7926e-05,1.8225e-05,1.7665e-05,1.7718e-05,1.627e-05,1.9075e-05,1.7762e-05,2.0058e-05,1.8313e-05,1.7794e-05,1.618e-05,1.7458e-05,1.4788e-05,1.7301e-05,1.7437e-05,1.856e-05,2.0088e-05,2.2652e-05,1.3277e-05,1.5702e-05,1.4392e-05,1.9885e-05,1.6794e-05,1.8829e-05,1.9275e-05,1.7969e-05,1.8388e-05,1.8886e-05,1.8409e-05,1.5981e-05,1.5377e-05,1.4808e-05,1.578e-05,1.7442e-05,1.3837e-05,1.5423e-05,1.6472e-05,1.6395e-05,1.5971e-05,1.5442e-05,1.8242e-05,1.8507e-05,1.3245e-05,1.9779e-05,1.7528e-05,1.4377e-05,1.4729e-05,1.7333e-05,2.036e-05,1.9537e-05,1.8914e-05,1.4915e-06,3.0848e-06,4.8367e-06,1.7493e-06,1.0556e-06,7.0874e-06,2.7618e-06,3.606e-06,1.8744e-06,2.8407e-06,1.1437e-06,3.9249e-06,1.2258e-06,3.2432e-06,4.3761e-06,2.0816e-06,2.2216e-06,2.4864e-06,2.1944e-06,2.0813e-06,1.8059e-06,2.2826e-06,2.8018e-06,2.2047e-06,2.0209e-06,2.401e-06,2.4162e-06,2.3466e-06,2.7686e-06,2.2102e-06,2.2065e-06,2.0741e-06,2.4822e-06,1.7554e-06,2.5465e-06,1.9293e-06,2.2361e-06,1.6611e-06,2.2627e-06,2.4935e-06,2.0632e-06,2.0401e-06,2.0478e-06,1.788e-06,2.1463e-06,2.299e-06,2.3433e-06,2.2418e-06,2.3311e-06,2.2374e-06,2.2131e-06,2.2313e-06,2.4151e-06,1.9118e-06,2.573e-06,2.186e-06,2.4494e-06,2.5642e-06,2.3821e-06,1.8509e-06,2.6686e-06,2.5072e-06,2.4137e-06,2.2268e-06,2.3656e-06,2.6725e-06,2.2396e-06,2.3895e-06,2.3857e-06,2.1979e-06,1.9143e-06,2.2418e-06,2.7719e-06,1.9212e-06,2.3829e-06,1.8559e-06,2.4464e-06,2.6365e-06,2.0006e-06,2.3476e-06,1.9737e-06,2.1797e-06,2.685e-06,2.5732e-06,2.1242e-06,2.0824e-06,2.3079e-06,1.944e-06,2.0253e-06,2.3538e-06,2.0047e-06,2.0552e-06,2.0972e-06,2.2547e-06,2.2345e-06,2.2607e-06,2.3399e-06,2.0476e-06,2.046e-06,2.5301e-06,2.2532e-06,2.2015e-06,2.4225e-06,2.5754e-06,2.0894e-06,2.3334e-06,2.3333e-06,2.0778e-06,2.4257e-06,2.2353e-06,2.2736e-06,2.0949e-06,1.8514e-06,1.9933e-06,2.873e-06,2.4983e-06,1.8659e-06,2.1241e-06,2.3314e-06,2.4051e-06,2.041e-06,1.9081e-06,2.1698e-06,2.1143e-06,2.3843e-06,2.2386e-06,2.3872e-06,2.0934e-06,1.9343e-06,2.161e-06,2.0095e-06,2.2433e-06,2.0373e-06,2.3646e-06,2.297e-06,2.073e-06,1.9677e-06,2.2333e-06,2.0107e-06,1.8773e-06,2.0128e-06,2.6211e-06,2.2575e-06,1.907e-06,1.9364e-06,2.0007e-06,2.0353e-06,2.0186e-06,2.1702e-06,2.2776e-06,3.9799e-05,8.7947e-05,5.6248e-05,3.1588e-05,2.956e-05,8.73e-05,9.8963e-05,9.5021e-05,4.8038e-05,3.027e-05,6.6769e-05,3.0027e-05,0.0001726,0.00010767,0.00018835,6.0452e-05,5.0378e-05,5.7716e-05,5.8469e-05,5.5138e-05,5.4634e-05,5.2281e-05,4.9297e-05,5.3045e-05,6.6936e-05,5.9349e-05,5.7302e-05,7.6565e-05,5.5055e-05,6.8333e-05,5.5727e-05,4.8418e-05,5.6841e-05,4.4895e-05,5.9654e-05,5.9673e-05,5.1847e-05,5.1548e-05,5.3207e-05,6.096e-05,5.4771e-05,4.6866e-05,4.5804e-05,5.7578e-05,4.5653e-05,4.9959e-05,5.1724e-05,5.7131e-05,4.5796e-05,4.7295e-05,5.1996e-05,5.5268e-05,5.1887e-05,4.8229e-05,5.7217e-05,4.9835e-05,3.9863e-05,5.4138e-05,5.1709e-05,4.3862e-05,4.662e-05,3.7546e-05,5.2726e-05,5.6358e-05,3.0423e-05,4.0781e-05,4.819e-05,4.8834e-05,4.609e-05,7.7704e-05,5.5084e-05,4.4475e-05,4.951e-05,4.8287e-05,5.1363e-05,4.745e-05,6.8983e-05,5.7419e-05,4.6019e-05,6.5553e-05,5.293e-05,4.9548e-05,5.6189e-05,4.1455e-05,3.6373e-05,4.5688e-05,4.9222e-05,6.4655e-05,5.6695e-05,5.281e-05,4.4135e-05,7.7959e-05,7.2922e-05,5.6335e-05,5.0916e-05,4.7191e-05,4.6703e-05,4.6057e-05,5.1607e-05,6.1952e-05,5.4542e-05,4.4075e-05,6.9331e-05,4.9666e-05,4.3849e-05,5.5987e-05,5.9317e-05,5.3751e-05,5.3162e-05,4.4894e-05,4.9195e-05,5.4818e-05,4.6808e-05,5.2598e-05,4.8505e-05,5.118e-05,2.952e-05,4.7432e-05,4.5986e-05,4.1469e-05,5.0668e-05,4.7677e-05,5.5452e-05,4.8586e-05,4.051e-05,4.6547e-05,5.0632e-05,3.8449e-05,5.1717e-05,5.6303e-05,5.3194e-05,7.2996e-05,5.6327e-05,5.5109e-05,5.0734e-05,5.1764e-05,5.581e-05,5.2553e-05,5.2793e-05,6.1103e-05,6.5611e-05,4.4346e-05,5.0572e-05,7.2122e-05,4.465e-05,4.0031e-05,4.6748e-05,6.4968e-05,5.8517e-05,4.8547e-05,0.0016401,0.0023659,0.00021122,0.0089553,0.000234,0.0001293,0.039245,0.0018001,0.00074343,0.0013908,0.0023708,0.00098383,0.00067124,0.00042204,0.00015478,0.00025077,0.00061316,0.00045787,0.00078828,0.00056149,0.00044927,0.00054615,0.00034205,0.0003119,0.00038707,0.00046988,0.00044448,0.00041692,0.00055356,0.00050822,0.00047703,0.00057323,0.00035873,0.00042832,0.0005678,0.00045359,0.00032902,0.00036543,0.00036111,0.0014756,0.00045525,0.00069941,0.00053926,0.00068965,0.0003247,0.00059709,0.00070852,0.00059519,0.0003674,0.00042136,0.00060028,0.00057409,0.00050323,0.00042282,0.00081504,0.00036297,0.00059077,0.00055889,0.00046037,0.00037329,0.00038672,0.00065473,0.00073139,0.00057487,0.00041527,0.00050218,0.00085256,0.00066524,0.00062447,0.00054068,0.00046954,0.00032292,0.0005366,0.00076793,0.00051264,0.0005917,0.0002931,0.00043655,0.00048359,0.00029678,0.00030546,0.00029399,0.00062993,0.00049172,0.00058789,0.0006753,0.00054217,0.00035846,0.00046488,0.00036084,0.0006347,0.00038005,0.00038394,0.0009659,0.00019925,0.00058484,0.00045993,0.00033623,0.00045234,0.00070198,0.00037066,0.00051795,0.00033922,0.00048198,0.00036753,0.00028632,0.00078485,0.00061494,0.00047204,0.00041043,0.00035984,0.00066701,0.00032216,0.00035786,0.00052642,0.00055968,0.00063948,0.00044178,0.00040787,0.00044246,0.00041649,0.00069932,0.00033068,0.00032655,0.00037098,0.00077165,0.00036879,0.00049707,0.00058506,0.00043261,0.00043298,0.00071576,0.00042318,0.00046762,0.00047699,0.00032906,0.0004486,0.00058532,0.00092761,0.00061178,0.00046951,0.00031435,0.00043742,0.00029712,0.00056614,0.00054274,0.00042836,0.00087248,0.00041938,0.00062938,1.2053e-05,1.0767e-05,1.2794e-05,2.6675e-05,2.5906e-05,1.6807e-05,9.9988e-06,1.179e-05,3.4277e-05,2.6351e-05,1.0856e-05,3.2804e-05,1.1366e-05,2.8668e-05,1.3932e-05,1.6614e-05,1.7813e-05,2.0434e-05,2.0683e-05,1.7934e-05,1.8663e-05,2.0882e-05,1.522e-05,1.8324e-05,1.9598e-05,1.7021e-05,1.6578e-05,1.5918e-05,1.4957e-05,2.2176e-05,1.732e-05,2.0367e-05,1.9788e-05,1.9551e-05,1.9833e-05,2.0322e-05,1.9128e-05,1.6321e-05,1.9341e-05,1.9596e-05,1.6212e-05,2.2577e-05,1.8451e-05,1.7096e-05,1.5436e-05,1.8577e-05,1.7337e-05,1.9667e-05,1.9329e-05,1.6058e-05,1.7294e-05,2.1104e-05,1.8685e-05,1.839e-05,1.8277e-05,1.4788e-05,1.9931e-05,1.9422e-05,1.7514e-05,1.9149e-05,1.8121e-05,1.8636e-05,1.4514e-05,2.301e-05,1.5706e-05,1.6468e-05,2.1026e-05,2.2167e-05,1.6361e-05,1.4775e-05,2.0082e-05,1.9334e-05,1.7514e-05,2.1084e-05,1.7558e-05,1.7281e-05,1.7214e-05,1.5869e-05,1.6598e-05,1.9257e-05,1.895e-05,1.7521e-05,1.5902e-05,1.9736e-05,1.7249e-05,1.8715e-05,1.6972e-05,1.83e-05,1.7188e-05,1.7138e-05,1.5204e-05,1.9485e-05,1.7469e-05,1.7707e-05,1.9389e-05,1.541e-05,1.441e-05,2.6401e-05,1.5969e-05,1.7332e-05,1.5552e-05,1.5774e-05,1.723e-05,1.8328e-05,1.6331e-05,2.3272e-05,1.8305e-05,1.7035e-05,1.5367e-05,2.0331e-05,1.8879e-05,1.7752e-05,1.6356e-05,2.2927e-05,1.7258e-05,1.9801e-05,2.005e-05,1.8507e-05,2.0746e-05,1.8186e-05,1.9545e-05,1.3212e-05,1.8656e-05,1.9237e-05,1.8836e-05,1.3203e-05,1.7688e-05,1.7468e-05,1.7878e-05,1.9421e-05,1.9693e-05,1.8408e-05,1.9505e-05,1.9462e-05,1.6862e-05,1.7572e-05,1.7745e-05,1.7649e-05,1.8571e-05,1.6792e-05,1.8067e-05,2.2456e-05,1.7139e-05,1.8424e-05,2.1857e-05,2.2381e-05,1.832e-05,1.7249e-05,1.7537e-05,2.0725e-05,7.9679e-06,1.43e-05,0.00053794,2.6568e-05,7.2081e-05,2.0758e-05,2.4333e-05,3.1541e-05,3.3828e-05,0.00014297,1.9292e-05,6.9715e-06,7.892e-05,8.0285e-06,1.3074e-05,3.4493e-05,3.56e-05,3.5709e-05,4.8525e-05,3.1208e-05,5.2932e-05,2.6004e-05,5.7661e-05,3.3547e-05,2.6533e-05,3.6396e-05,2.5585e-05,3.087e-05,3.0431e-05,6.5356e-05,3.0317e-05,3.2996e-05,3.6112e-05,3.6668e-05,4.813e-05,3.1473e-05,4.7013e-05,3.0918e-05,4.0138e-05,3.8188e-05,2.9945e-05,2.6094e-05,3.4781e-05,2.7433e-05,4.5886e-05,5.0747e-05,2.8051e-05,4.7376e-05,2.5379e-05,4.0143e-05,3.995e-05,3.0503e-05,5.4362e-05,3.602e-05,2.9478e-05,4.1407e-05,6.0899e-05,5.9052e-05,3.3314e-05,3.8403e-05,2.5827e-05,3.0827e-05,3.0032e-05,3.1638e-05,3.1867e-05,3.9272e-05,3.872e-05,2.6152e-05,4.3088e-05,3.0526e-05,4.4527e-05,4.4661e-05,3.9008e-05,2.2809e-05,2.6852e-05,3.3801e-05,2.6747e-05,5.2809e-05,2.4483e-05,2.5719e-05,3.6605e-05,3.9344e-05,6.2474e-05,4.1573e-05,3.2805e-05,2.9779e-05,3.7919e-05,3.0083e-05,3.4778e-05,3.9773e-05,2.7035e-05,3.3119e-05,1.7008e-05,2.4828e-05,2.8666e-05,3.1559e-05,5.113e-05,4.8262e-05,5.6751e-05,2.9644e-05,2.5711e-05,3.4676e-05,3.2133e-05,4.3362e-05,5.0473e-05,3.9665e-05,1.7993e-05,6.1456e-05,4.2151e-05,3.6731e-05,4.9329e-05,2.3883e-05,5.8281e-05,3.7887e-05,3.2865e-05,2.7056e-05,3.1596e-05,4.4968e-05,3.9553e-05,4.1911e-05,4.411e-05,2.1743e-05,6.7768e-05,2.6338e-05,2.0882e-05,5.3553e-05,4.1215e-05,2.2293e-05,7.5904e-05,2.5031e-05,3.7694e-05,6.7292e-05,3.6433e-05,2.229e-05,3.1147e-05,3.6477e-05,4.9938e-05,3.8026e-05,3.7013e-05,2.9624e-05,3.2199e-05,4.349e-05,3.1579e-05,5.7625e-05,4.538e-05,2.8283e-05,1.9788e-05,2.556e-05,2.7549e-05,3.7098e-05,8.5886e-05,0.00099017,0.00063265,0.00046886,0.0020903,0.00012968,0.00057049,0.0087442,0.0010417,0.0049201,0.0039799,0.0001547,0.026019,0.00068558,0.0021341,0.0019791,0.00064433,0.0010372,0.0009006,0.0023666,0.00079935,0.0038687,0.0017431,0.0011263,0.0017283,0.0010919,0.0032721,0.0011508,0.00064616,0.0010504,0.0059851,0.00090069,0.00058449,0.0010211,0.00082683,0.002677,0.0013123,0.0018944,0.0011185,0.00095449,0.0031803,0.00085173,0.0011287,0.00073235,0.0011894,0.0011381,0.0019824,0.0021645,0.0011397,0.0022432,0.0015977,0.0010493,0.00098984,0.001097,0.0020436,0.0006753,0.0012745,0.00072562,0.0024654,0.0024236,0.0014968,0.00070845,0.0043641,0.0016743,0.0010081,0.0011944,0.0016229,0.00097757,0.0034956,0.0010479,0.0016896,0.0015886,0.0020343,0.00059675,0.00078711,0.0012078,0.0066212,0.0014473,0.0032583,0.0015041,0.00081981,0.0013735,0.00072427,0.00097789,0.0010394,0.00066636,0.00065194,0.00093302,0.0022884,0.0021742,0.0021621,0.0015508,0.0021069,0.0011249,0.0016822,0.00066728,0.0018362,0.0010544,0.00067135,0.00089765,0.00093293,0.0016576,0.00083991,0.0028526,0.0016857,0.00085852,0.0010337,0.0024559,0.00051995,0.00044168,0.0019762,0.0014366,0.0004796,0.0030567,0.0025584,0.00069206,0.00072932,0.0017601,0.0029586,0.0006931,0.0013365,0.002401,0.00051872,0.00063922,0.0013289,0.0011823,0.0015812,0.00066889,0.002671,0.0012611,0.001806,0.0010854,0.0028945,0.0013307,0.0016034,0.00090935,0.0013296,0.0019488,0.0021778,0.0016091,0.0087,0.0016886,0.0017572,0.0020698,0.0016343,0.0012713,0.0016329,0.00093692,0.00072774,0.0038065,9.6761e-05,0.00015044,9.2446e-05,0.00014758,0.00013411,3.714e-05,8.3649e-05,1.9457e-05,0.00012939,0.00019577,0.00039764,0.00017362,3.697e-05,0.00013096,2.8877e-05,6.9333e-05,7.1016e-05,7.2944e-05,5.8146e-05,5.0816e-05,6.4857e-05,6.5864e-05,0.00011074,6.9513e-05,7.4587e-05,7.0681e-05,5.5333e-05,4.8786e-05,4.2123e-05,7.1764e-05,0.00010114,8.5027e-05,5.1202e-05,7.7045e-05,8.6832e-05,6.7809e-05,4.9512e-05,7.7305e-05,4.0816e-05,5.835e-05,5.734e-05,7.7282e-05,7.8804e-05,6.1271e-05,6.3857e-05,7.6264e-05,9.5954e-05,8.2539e-05,8.1554e-05,7.403e-05,5.481e-05,7.3795e-05,7.3093e-05,5.0198e-05,6.2363e-05,9.4329e-05,6.2808e-05,8.9539e-05,7.2739e-05,5.0789e-05,7.5206e-05,5.8123e-05,7.6222e-05,5.3526e-05,6.3072e-05,5.6263e-05,6.0516e-05,7.0688e-05,9.5668e-05,5.6519e-05,6.7405e-05,5.6926e-05,0.00010299,6.2917e-05,5.4694e-05,7.7619e-05,5.3063e-05,6.9947e-05,7.4813e-05,8.2496e-05,8.303e-05,7.379e-05,8.687e-05,7.0708e-05,6.4585e-05,9.0875e-05,7.0067e-05,9.6714e-05,6.1602e-05,5.0688e-05,4.7564e-05,5.5057e-05,6.7964e-05,7.8213e-05,7.0277e-05,6.3174e-05,6.0813e-05,5.2821e-05,7.0281e-05,0.00010314,5.2481e-05,5.2251e-05,7.0729e-05,8.362e-05,0.00013188,7.0069e-05,6.0213e-05,6.733e-05,7.9951e-05,9.4911e-05,6.5123e-05,6.2422e-05,6.1108e-05,6.4181e-05,6.2205e-05,5.804e-05,8.3188e-05,7.2512e-05,8.3623e-05,7.0188e-05,8.2152e-05,7.615e-05,6.551e-05,7.586e-05,6.0371e-05,4.8516e-05,0.00010972,8.731e-05,7.0877e-05,6.5105e-05,5.8912e-05,6.9845e-05,8.2723e-05,5.6377e-05,6.9529e-05,4.7458e-05,6.9823e-05,0.00010676,6.2647e-05,7.9831e-05,8.5911e-05,5.1695e-05,6.5515e-05,5.2641e-05,5.3293e-05,5.8856e-05,6.6769e-05,6.4852e-05,5.8288e-05,6.0629e-05,6.3348e-06,7.7946e-06,4.978e-06,5.7931e-06,3.2371e-06,4.2673e-06,5.7145e-06,4.6062e-06,3.2854e-06,5.8026e-06,5.3706e-06,5.7087e-06,4.2951e-06,3.5416e-06,4.6064e-06,4.2409e-06,4.1952e-06,4.5446e-06,4.1164e-06,4.5068e-06,3.9891e-06,4.6317e-06,4.6355e-06,4.7377e-06,4.7095e-06,4.1065e-06,4.0564e-06,4.296e-06,5.2e-06,4.4999e-06,4.598e-06,4.4552e-06,4.5435e-06,4.5833e-06,4.1907e-06,4.812e-06,4.473e-06,4.2068e-06,4.3046e-06,4.3073e-06,4.9123e-06,4.8076e-06,4.6745e-06,4.7221e-06,4.457e-06,4.8674e-06,4.535e-06,4.9528e-06,4.5611e-06,4.7756e-06,4.3292e-06,4.8334e-06,4.8173e-06,4.7877e-06,4.9797e-06,4.7282e-06,4.4818e-06,4.5836e-06,4.6584e-06,4.7112e-06,4.7606e-06,5.022e-06,4.0022e-06,4.7962e-06,4.9723e-06,4.9862e-06,4.7716e-06,4.2765e-06,4.4506e-06,4.9046e-06,4.7017e-06,4.565e-06,4.9473e-06,5.0316e-06,4.385e-06,4.6291e-06,4.2015e-06,4.8003e-06,4.1308e-06,4.2022e-06,4.3367e-06,4.7074e-06,4.7503e-06,4.438e-06,4.3241e-06,4.752e-06,4.2541e-06,4.6589e-06,4.6172e-06,4.7045e-06,4.5133e-06,4.3601e-06,4.3007e-06,5.1286e-06,4.8566e-06,4.6808e-06,4.7729e-06,4.7887e-06,4.7637e-06,5.3635e-06,4.4589e-06,4.8332e-06,4.5205e-06,4.7848e-06,4.5988e-06,4.9249e-06,4.6054e-06,4.6094e-06,4.6981e-06,4.7734e-06,4.9801e-06,4.9986e-06,4.4066e-06,4.7665e-06,4.5551e-06,4.9822e-06,4.3018e-06,5.0036e-06,5.1449e-06,4.6515e-06,4.6173e-06,4.6263e-06,4.3851e-06,5.1436e-06,4.9537e-06,4.2107e-06,4.3902e-06,4.512e-06,4.4315e-06,4.2007e-06,4.6325e-06,4.672e-06,4.5653e-06,4.6257e-06,4.5408e-06,4.5747e-06,4.7024e-06,5.077e-06,4.2001e-06,3.9869e-06,4.7215e-06,4.7694e-06,4.6931e-06,4.4693e-06,4.6329e-06,4.5073e-06,4.8573e-06,5.0442e-06,4.4459e-06,4.7367e-06,0.07138,0.036211,0.033401,0.021803,0.8618,0.0058925,0.0070384,0.23838,0.22954,0.50764,0.015934,0.010755,0.11033,0.072494,0.10875,0.98652,0.99929,0.96638,0.99898,0.96678,0.4448,0.9505,0.97879,0.98073,0.98575,0.37511,0.9463,0.70592,0.99377,0.75795,0.3195,0.90625,0.68045,0.82373,0.60314,0.76021,0.99492,0.90751,0.98696,0.54992,0.42507,0.68403,0.2763,0.85021,0.97865,0.61498,0.92351,0.56037,0.70088,0.99853,0.57105,0.61028,0.77886,0.62304,1,0.76285,0.1799,0.92316,0.97616,0.70209,0.97902,0.604,0.96598,0.8432,0.59433,0.70934,0.71121,0.98524,0.76366,0.57496,0.79712,0.86776,0.96609,0.93997,0.36845,0.7068,0.75754,0.3205,0.7289,0.90855,0.81754,0.6481,0.56497,0.38376,0.81092,0.98409,0.90855,0.77988,0.9914,0.96034,0.99739,0.96017,0.93964,0.78876,0.91399,0.85189,0.89479,0.95232,0.97348,0.73576,0.98634,0.78513,0.83884,0.4394,0.98534,0.93131,0.72183,0.62665,0.80525,0.96191,0.90281,0.70987,0.91969,0.99945,0.97,0.46617,0.69802,0.82,0.70165,0.71142,0.87434,0.80866,0.45904,0.8244,0.9998,0.85352,0.73377,0.65082,0.67265,1,0.81626,0.41994,0.97246,0.95748,0.8475,0.1041,0.50845,0.80068,0.99387,0.53085,0.89627,0.63992,0.7258,0.91025,0.52072,0.80316,0.71497,0.42731,0.80559,0.81696
